tweet,label
揺れてるぅううつ,1
"🏡3538
🗝0623
クイン",0
"いつもありがとうございます、たこちゅうです
４月です！さ～て、今月のたこ焼きは・・・
『ワタル君１号』たこ焼き！！！
・・・たこちゅうさん、とうとうこわれた？
今月のたこ焼きの名前はこんな意味・・・
https://t.co/oTMYHbFwRX https://t.co/7IAvj3dTCB",1
"しんよこはま地域活動ホーム、11/2（土）に恒例の「秋まつり」 https://t.co/L3RJJ5IfLy

当日は、水耕栽培ブースで実証栽培の紹介してます‼️
お時間がある方はぜひお立ち寄り下さい🤗

しんよこ新聞にも「秋まつり」の記事が掲載されております。",1
友達が沢山グッズくれた＼(^o^)／ https://t.co/zE21y1RWYK,0
このツイート見たクレヨンしんちゃん制作委員会からオファー来ないかな？,1
"ソロモン諸島検定２級（受験料500円、旧４級程度難易度）は外務省ソロモン諸島基礎データ程度の知識で合格できます💯是非、挑戦してみてください🇯🇵🇸🇧

https://t.co/Y4G64Bfv87 https://t.co/7g1XV3rwe4",0
"今日黄砂と花粉のダブルパンチらしいけど日南ちゃん大丈夫かな
部屋に居ても目が痒いんだが😇",0
5年目を迎えるmisdo meets 祇園辻利。今年は抹茶を華やかな桜の彩りで表現しました。和菓子のように美しい第一弾「#咲く抹茶」をどうぞお楽しみに。#ミスタードーナツ #ミスド #misdo_meets #祇園辻利,0
"やっばりホームはいいねー😊
声は出せないけど楽しんで応援しよー📣
#富山グラウジーズ https://t.co/CtPykIhcRS",1
良いお年を,0
しんｗとうごさんｗｗｗ https://t.co/0zeJbcIRZu,1
次男しんでないか!!??,1
"今日もありがとう。

今日は沢山告白しました。

死ぬほど恥ずかしかったです。もうやりたくありません。🤣

そして、勝たんしかさん！！！ランウェイ2つもありがとう😭

勝たんしかさんしんか勝たん！！🔥

キリ番も本当にありがとう💕💕💕 https://t.co/SiS2XXhuFX",1
"なぜかお便りフォームから画像アップロードできなかったのでここにアップします🌸
私も何か始めようと思い、羊毛フェルトを始めました🤗犬（左）カワウソ（右）をイメージして作りました☺️初めて作りましたが、すごく楽しかったです😆次は何を作ろうかな🤔✨ #ゼロ職 #ゼロ職挑戦し隊 https://t.co/RSeDAMVXgI",0
今日10:00〜10:30と12:00〜12:30に御殿場海岸で踊ります！ビーチバレーも盛り上がるけど私たちのダンスも見て楽しんでもらいたいです！今日暇してる方は是非お越し下さい！,1
"めちゃ分かるなー。

それにしても、もえこさん分かりやすい顔するなー笑 https://t.co/FVlwyjPDWH",0
"いわち💖が名付けてくれた記念日という事で やっとプロフィール設定しました😅

最初キラキラ✨王子様がデビューしたなぁ…位だったのに🥺
偶然見たTVでの『Naughty Girl』
『キラキラ✨王子が 色っぽい男に😳‼️』のギャップにやられ💦
『まいジャニ』見て しょうれん❤️🖤の虜に🤣 

６人 大好きです💕",1
ガルガンチュアのブルーベリーパイとアップルパイ🥧ブルベリパイとてもうまぁ🥺あっぷるぺもお昼に食べよ〜🍎 https://t.co/0S0d6Khz1u,0
"🌟ペアスト第4戦🌟
とにかく楽しんできます(｡-∀︎-) ﾆﾋ♪︎

お時間のある方は応援して
頂けると嬉しいです(*´∀︎`)σ)д`*) https://t.co/DMXju9xssC https://t.co/aP0LQwrWjC",1
おはようございます( *・ω・)ノ,0
"今日は我らのヒーロー
鈴木圭介さんのお誕生日！
おめでとうございます👏🏻💕
お身体に気を付けつつも
一生ロックを聴かせて下さい🥰

#フラワーカンパニーズ
#鈴木圭介誕生日 https://t.co/XVuutE7ugM",1
ヴンダーが親指を立てて東京タワーに突っ込んでいく姿見てきた,0
"りらくしん 豪徳寺
味噌ラーメン テイクアウト( 'ω')ŧ‹""ŧ‹"" https://t.co/h5sx1GoBF8",1
"【新着・今日のシゴトゴト】

今回のゲスト相談員は大西裕太さん。キャリアカウンセリングの道へ進んだ大西さんに、やりたい仕事に出会うまでを聞きました🌱

「うつ」を乗り越え、やりたい仕事に出会うまで【おとなの新路相談室・相談員紹介vol.10】 - シゴトゴト｜仕事旅行 
https://t.co/irkVTZg7Nl",1
数十年ぶりに全日本ラリーに本格参戦しますが、昔よりもスピードが高いのでクラッシュするとダメージが大きいですね。安全対策はマシンとドライバーだけでなく、主催者側にも最大限の配慮が必要だと思います。,0
"みんなからの匿名質問を募集中！

しんしんさんはまだ答えた質問がありません！
しんしんさんの記念すべき最初の回答はあなたの質問かも！？
#質問箱 #匿名質問募集中

https://t.co/lBsfgSK20c",1
"ピールさんの2020年は・・・
「あ」アホで
「い」異様で
「う」うつ病になって
「え」Hで
「お」お正月を楽しみにしていた1年でした！
#2020年のあなたをあいうえお作文でまとめる #shindanmaker
https://t.co/Mr2cIb2Dhx",1
"#しんげつのシェゾ☆7になりました！
#ぷよクエ　#黄属性 https://t.co/sferEvgVSd",1
"続き。広島で大好きな場所AM。話をしたらいいよー！と言ってくださったのっちさん、ありがとうこざいます◎
よっくんさんにも、歩ちゃんにもヒロキさんにも、今回初だった後藤さんにも谷口さんにも必ずこの先会いたい。行ける方は私の分まで生で楽しんできてくださいー！15席！私は配信見る！見て！",1
"暮らしてるなかの、他愛のない感想？を言いたいな。聞いてほしいな。笑ってほしい。　
それがすべて慰めと勇気のようなものになったんだ。
一人で呟いても消化不良。
…すごくさびしい。",1
"学校終わったー！
帰り道にカラスめっちゃいてうるさかった(´Д` )",0
この世界に学校ができた･･･赤石で遊ぼうのひとつこの機会にどんどん触れて楽しんで欲しいなぁ～因みにワシも回路を数個二階に作ってみたよ、でも恥ずかしながら名前は全く解らんカチカチ回路、ちょっとだけよ回路(-.-)ふーー #麦飯レルムズ https://t.co/Cthm3FTXGN,1
20歳になりました 色々うまくやります❕,0
来週からマイクラ復帰するゾー,0
"撮影用のちっちゃいドローン飛んでるな
この狭いとこでそこまでコントロールできるんかー

#Bz",0
"#AniPAFE2020　結果発表生放送（録画・コメント付き）
全部で５本、８時間ほどありますが、楽しんで頂けたら幸いです！
https://t.co/k50ghknCT5 https://t.co/KixcFnqQ2n",1
【もうすぐ #モンスト は7周年！】無料で引ける「プレイバックガチャ」を引き直せるアイテムが最大5個ゲットできるミッションが開催中だよ！10連ガチャが5回も引き直せるのは今だけ！モンストをプレイして、ガチャが始まる9/18までにアイテムを集めよう！https://t.co/ku7kR9o3uE,0
"AIにじっしゅべんきょうさせるほうほう、かんぜんにりかいわできなかったんですが、多分これわやりながらひつよなぶぶんだけをしらべてまなぶほうしんがいいタイプなものなきがしました。

れいがぜんぶcase by caseだからな",1
"絶夢30秒切りのまったり旅続( ꒪⌓꒪)
7は調子狂うというか苦戦したからゆるさん( _`ω´)_ﾊﾞｧﾝ
残りは3=͟͟͞͞(๑º ﾛ º๑)やり直しが面倒だからミッションくるまで旅はおやすみ😴
次は期間までに8覇竜やりたい☺️ https://t.co/n3pOF3uBFu",0
って事は次回も呼んで貰えますよね？,0
"あけましておめでとうございます！
今年も皆さんが楽しんでもらえるようなゲームをリリースすることを目指して頑張ります。
どうぞよろしくお願いします！

#あけおめ https://t.co/KxSVUZ4nt6",1
"つつつつついにやりましたぞ｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡
村正スキルマ！
#FGO https://t.co/7FE9ftjbXV",0
"おはようございます。・・
今日は【精霊の日】だそうです。
万葉集を代表する歌人の柿本人麻呂、女流歌人の和泉式部と小野小町、この3人の命日が、3月18日であると伝えられていることから記念日となっています。 精霊は「しょうりょう」と読み、死者の霊魂をさしています。
（そうなんですね）",1
みちのくモータースの生放送、疲れて爆睡しちゃって見れなかったわ。そういえば。,0
『おはよう配信！！』 - りさぴん🐶🐱👶🏻食いしん坊隊長🍙さんがLIVE配信中だよ！みんなで配信を盛り上げよう！ #ミクチャ https://t.co/1KiiWbPmUB,1
"【定期】信長書店へのアクセス方法は
下記ＵＲＬでチェックできます。
ぜひこちらをご参考ください↓

https://t.co/TXXbopW3v7",0
TLでエヴァの話してる人が軒並み年齢高いし鬼滅の話してなかった層だな,0
"そっか…2️⃣月14️⃣日4️⃣時からだったのか…

武道館参戦前にて見送る…と一大決心したのに…🥺🥺🥺うぅ…

参戦の皆様…楽しんできてくださーい😊 https://t.co/Vt6ewTjS8d",1
"アルファードやば😅
ヤバい車達のけつもちみたい笑笑
こっしーさん動画ありがとうございます🙇‍♂️
#corolla #tc #skyline #alphard https://t.co/6IkoGg1tHg",1
大相撲、青森県中泊町出身力士の阿武咲(おうのしょう)関と宝富士関も同様。2桁の負け数。 @giants_boy ピリッとしませんね。,1
"白砂青松（はくさせいしょう）
■意 味：　白い砂と青い松。海岸の美しい景色の形容。",1
"#るうしい実績 10
舐達磨に入っての
記念すべき10勝目！

全体としては今日は三ドンかつ！

ころしたったねん。 https://t.co/eBc1Gdblyh",1
かわいい幼女になって生命維持に必要なもろもろを供給してくれる触手に埋もれて暮らしたい,0
"こんばんは。体調はいかがでしょうか。

新型コロナウイルスの影響が続いています。

こんな時は、ストレスが日々の生活に影響を与えます。

マインドフルネス を活用しながら

うつ病や不安障害やパニック障害やPTSD 等の

症状の悪化を未然に予防しましょう。

ご心配な方はご相談ください。 https://t.co/XVF66TZQs0",1
"台東区の方からの相談案件で、杉並区久我山へ。無事完了。

住宅地を歩くと、消火器一つとっても色々勉強になります。
台東区の消火器の箱には4カ国後で避難場所が書いてあり、さらに矢印でどこに逃げたらいいのかわかるようになっています。

観光客が来ないエリアだからこその消火器設備でした。 https://t.co/frdWXqSQev",0
新宿ピカデリー、バーフバリ絶叫マサラ、参戦される民の皆様❗️楽しんできて下さい❗️魂飛ばします❗️バーフバリ❗️ジャイホー❗️💪💪💪,1
"いよいよこの作品に終止符をうつ時がきた
シンジ君と同じくらいの年齢だったのに
加持さんより年上になってしまい
今の伊吹マヤと同い年かぁ

色々感慨深いものがある
#シネマ
#映画
#シンエヴァンゲリオン劇場版 #evangelion https://t.co/iJkRSt66oY",1
今年の生の青唐辛子は、辛みが強い。熊本産のはマスクを超えてむせて喉と鼻に到達。結構マイルドなはずの韓国産のも解体中うっかり皮膚について現在ヒリヒリMAX。この夏暑くて辛みが増したのかしら。,0
"おはようございます。体調はいかがですか

最近は寒暖の差が大きい陽気になっています

気温や気圧の変化は、うつ病や不安障害やパニック障害等の症状に、大きな影響をあたえます

新型コロナウィルス肺炎 の影響と共に、焦らずに出来るだけ落ち着いてお過ごし下さい

素敵な日になりますように、 https://t.co/XspOjP6SPJ",1
"塩沢氏のボイスが聞きたくて
クレしんブタのヒヅメを観てたけど
やっぱ名作やなぁ(*‘ω‘ *)
もうほんとクレしん映画の中で最高傑作ですよ。
何回観たかは忘れましたが
毎度毎度ぶりぶりざえもんのぼうけんのとこで
泣いてしまう(ノД`)・゜・。
あとシャズナの主題歌も良いんだよなぁ
＃クレしん",1
これ本人が良いなら別にいいけどこんなもん無理に続けたらうつになりそうで怖い https://t.co/4evArQqGOZ,1
"札幌ワンマン行きたい、、、😭
とりあえずこれからカラオケ楽しんでくる〜〜🎤",1
"僕は強制はしない。強制してもやるかやらないかは本人次第。
ですが人生が変わっていく術は惜しみなく伝えます。
また、僕が教える術も全てではないので、どの選択をし、どうするかは貴方次第。",0
【定期】フォローしたらなるべくリプライをくれると助かる。プロフの内容によってはフォローを返すに返せない時があるからな。それとTLをRTなどを大量にしてTLを埋める場合は解除させてもらう。あと俺に絡むつもりがないやつも解除対象だ。気をつけてくれ,0
"釣りしてえってなって
親父の実家に竿とりに行ったら
サビサビだった。かなしい。",0
"昨日の夢はヒカキンさんが出て来て、
なぜかヒカキンさんがもう余命少なくて
一緒に居たんだけどしんでしまう夢で、

今日の夢は友達に私の顔めがけてカエルを
投げられて絶叫しながら起きるって言う夢でした、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、",1
"#CDTVライブライブ 
＃乃木坂46
＃マザー牧場
＃山下美月
＃僕は僕を好きになる
千葉で出張ライブの乃木坂46 https://t.co/ObEC2TWnQW",0
😢秘密  #雑談  #ミラティブ で #配信 中！  https://t.co/DSAKp8pIvs,0
"おはよー
今日から高3だね
本格的に大学受験に向けて大変な時が来たね
まあ心配はしてないけど 笑
高校生活ラスト、楽しんで欲しいな

頑張れ(ง°̀ﾛ°́)งﾌｧｲﾄｫｫｫｫｫｵｵ！

#ここあ通信",1
"イベントバージョンで、
難しい事はしないですが😆
楽しんでもらえたら嬉しいです^ - ^ https://t.co/6ZDJcDYt5t",1
"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● パワハラが原因でうつ病になり、…
#質問箱 #匿名質問募集中

https://t.co/vmHkDcAXFc",1
RTのやつ、酷い。上手く言えなくてもどかしいけど、この方の絶え間ない努力が日常を支える中で、色んな嫌なことでもすり減らされて、且つ身近な人が追い詰めてる状況。悔しい。,0
え？クレヨンしんちゃん…！？ https://t.co/fS6Ozcog5B,1
"豊かになればなるほどうつ病が増えるのはなぜか？

うつ病は世界中で増えており命を奪う社会問題です

日本でも10人に1人がうつ病とされ

近代都市に住む人ほどうつ病にかかりやすく、うつ病の原因は解明されていません

社会が豊かになればなるほど、現代人の心のトラブルが増えるのが現状です",1
"今日の行政書士試験合格発表で、いろいろな思い出します。( ˘ω˘ )

私は、リベンジしているので悔しい時もあったし、合格で嬉しい時もあった。一つ一つ大切な想い出になっていて、開業後の今でも、苦労があったからこそやり遂げるぞっていう原動力の一つになってたりします。ヽ(*´∀｀)",0
"まったくもってかみこかわいいな
ぱらっぱっぱっぱー",0
"小田急1000形1096F。
車体腰部にアイボリー地＋ミライトワ・ソメイティを散りばめ、東京オリンピック・パラリンピックのラッピング編成に。

ただ、なんとも中途半端感。
試しに先頭車車体上部もアイボリーに加工。
9000形を彷彿させ、これぞ小田急テイスト。
是非、追加で全車全面施工して欲しい(笑) https://t.co/tCnRUVROI4",0
"2○歳ですね！！！笑

しん本当にありがとう！！！
いつも癖になる笑い声と
毒舌ツッコミが大好きです🙄

来月はしんの生誕ですね楽しみですねやっとですね🐒 https://t.co/nzv1GjDCC1",1
"不安はある
しかし稀に見るアニメ実写化の成功例と言っても良いのではないか
#ゆるキャンΔ
#ゆるキャン ドラマ https://t.co/bpvzL60umt",0
"《創立28周年記念ってご存じ?》
県外からお客様がいらっしゃる岩手県唯一の催し物なのに未だ感染者ゼロはスゴい!お客様との連係勝利ですね!「ノーギャラでも腐らず身体温めて」と大船のTHE英会話サスケＨ校長よりいただいた水たき料亭博多華味鳥水たき食べて頑張るしん。超絶に美味し過ぎて完全脱臼! https://t.co/eis4NxrE5m",1
一発録りしたらしんだけす https://t.co/IDUrVJB6D1,1
"じんちゃんがいた形跡がああああ!!
楽しかった😊
among us! らっしーさんとも再会できて😭
とても嬉しかったです!😊 https://t.co/UaHQ52lLJ9",0
"ニート、非正規、精神疾患
サーバーに入ろう？
https://t.co/iAv2d548b7
↑から入ってきてね。
#精神疾患を持つ方と繋がりたい
#闘病垢さんと繋がりたい
#精神疾患持ちのための自己紹介カード
#闘病垢さんと繋がりたい
#闘病垢自己紹介カード
#うつ病
#発達障害
#双極性障害
#境界性パーソナリティ障害",1
さっきカラオケで酒飲み過ぎで頭がきカラオケで酒飲み過ぎで頭がぐるぐるぅ．．．,0
"ただいま!!!
いっぱい楽しんできました（っ ‘ ᵕ ‘ ｃ）
中学校生活のいい思い出になったのです!!
またまたどっか行って遊びたいな～
とにかく最高だったのです◝(⑅•ᴗ•⑅)◜

#相互フォロー 
#相互希望 
#相互フォロー募集 
#相互100 
#フォロバ100　
#日常垢さんと繋がりたい
#お別れ遠足",1
目の不自由な方が横断歩道の中程で信号が赤になったのに気付かず渡っていたときハッとしていたら脇にいた高校生位の三人組の女子達が助けに行き事なきを得た場面を見たことがあります。いや～世の中捨てた物ではないなと暖かい気持ちになった事を覚えている。 https://t.co/TZkxItJFRs,0
"皆様、キャンペーン参加ありがとうございます！どなたにあたるか私もドキドキ！です！
当社は不動産会社ではありますが、“住”を通じて地域の皆様とのつながりを大切にしたいと考えています。ぜひまた皆様が、楽しんでいただけることができたらと思っております。
＃感謝 https://t.co/hcLX21AQHl",1
てんしんはん！だよ！！,1
長引く痛み専門 ハートカイロ整体院に写真を投稿しましたhttps://t.co/kL22xdCdEW,0
"この2日間、格闘技ファンの間で話題になってるカーフキックについては、↓が分かりやすいかと。

それにしても「てすかわなんしんの部屋」ってネーミング、「しりすえもんじ」みたいだ。

https://t.co/MCOIJ1px2b",1
"#黙食 
そう、これだね。
当然、食べ始めるまでと、食後はすぐにマスク。

公共の乗り物では静かにする。
これも、昔、親から言われてた。",0
"現在おっきいときのすがたを持つすべてのバンドマン+アニメキャラ計140キャラのおまんじゅうを描きました！\(○ω○)/
約2年かかりました、ここまで続けられたのも「かわいい」など暖かい言葉をかけてくださった皆さまのおかけです！
本当にありがとうございました！m(_ _)m https://t.co/qb1A0mrUYZ",0
クソ株もっと買っとけばいい人生だった,0
パンツがけつの方から破れた,1
"クレヨンしんちゃんの新作DVD
ラクガキングダムの映画観たんやけど最高すぎた‼️💖

これは間違いなく しんちゃんの歴代映画ベスト５には入る名作‼️✨
後半はもう、ずっと泣きっぱなしやった。。。😭👍✨ https://t.co/IH89cQ0E05",1
【相羽ういは】配信していると気づいていないガチ酔い生まゆゆ【にじさんじ／黛灰】 https://t.co/nUk2R9Hkza @YouTubeより,0
チャレ迷うなぁぁ😭💦通販ないとか死しかなくない？？😥けど、現地行って買える保証もないし多分留守番すりゅ🥺🥺🥺かなしみ,1
メテオリーテって雌っぽい顔してないとサリアと見分けつかんな,1
息子とホームセンターの駐車場にいる時、この頃、何故そんな変な全身タイツみたいな格好ばかりかを咎められる。恥ずかしくないのかと。最近はフィット感を好む。けつが本当に腹たつらしい。私はハバナよ。と答える。入り込んだ空気を察知した息子が、おい、やめろ！と騒ぐ。https://t.co/WCdKEi4VKd,1
"ああああああぁぁぁ！！！！！！！
あああ…あああ…やばい…やばい…
くっそかっこいい……しんじゃう…
てかカットインかっこよくね…もうむり…
そのドミネーターで私を撃ってください…(^q^) https://t.co/84VGS1QjuL",1
"今日から少しずつまた頑張ろ
時間取れないのがホント辛い",0
"座りたい放題
#恵比寿 #Grillマッシュ #グリルマッシュ  #ハンバーグ #ランチ #カレー https://t.co/JXFvkixNfy",0
僕のバンドメンバーの紹介が全員終わり、今日はVo.あやちゃんが僕の紹介してくれてます、ありがとうございます〜(*^^*)♪ https://t.co/8wtglhS9br,0
陰謀論の年季が違う😁 https://t.co/rWoRmxpL7Q,0
"リア充「俺最近鉄オタだわwww白新線の駅名全部言えるしwww」
関口宏「白新線」
リア充「え？」
関口宏「それでは白新線の駅名、6つお答えください！ 走って！！」
リア充「えっ、あっ、『しんはつた』！？」
＼ﾌﾞｯﾌﾞｰ／
観客「ｸｽｸｽ…」",1
"【拡散希望お願いします】本日で最終回！19〜23時までUNIcl-rオンライン対戦会を開催！無差別4＋初中級1部屋！

キーワード「0212」

まだ遊びに来たことのない方、大歓迎です！最後もみんなで楽しんで終わりにしましょう🕊

YouTube配信中
https://t.co/L3oTB7ciD3

Discord
https://t.co/gnHimkVULD https://t.co/HuQuoFpswU https://t.co/6RKQiN3PLL",1
どんな服装で行こうかな〜,0
"おはようございます🙋

昨夜は美声が届いて幸せな一時が過ごせました

今朝はもう寂しさが込み上げてきてます

来月を励みに乗りきります📻️

それまで元気でいてね❣️

一ヶ月すぐだよね？

#ジェジュン

BREAKING DAWN",0
しんでしまう…………,1
"うちの空気洗浄機は、おならに物凄く厳しい・・・😭

#うつ病
#ASD
#hps
#毒親
#アダルトチルドレン https://t.co/HiLSHejp6a",1
菅さん銘柄！ https://t.co/NXL5aMRKg7,0
今日帰ったらウマインストールしよ,0
いやー、ふとんからでられない,0
"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 彼氏さんが地元に戻ったら同棲す…
● 彼氏さんの巨根を初めて見た時の…
● しょうま君とは掘り合いするの？…
● 初めて精通した歳とその時のこと…
#質問箱 #匿名質問募集中

https://t.co/lGGINGBuMq",1
"薬の副作用が酷いと主治医に殺意を覚える。

#うつ病あるある",1
昨日蒼井翔太のうたを練習中声がかれた今日は無理して歌わないようにしょう,1
けつ https://t.co/6Uk2SEPrsB,1
"ちょっと楽しんできました！
#着物 #きものじゃっく #飲めないけど 場所: キリンビアパーク名古屋 https://t.co/tgbYzs6eMn",1
"急遽決まった飲み会🍻
後輩を1人無理矢理呼んでしまった🤦‍♂️
申し訳ない🥰 https://t.co/yojrBQd2HM",0
"自分もそう。
タバコかエッチな夢が最近多い。
色々と吸いたみが強いのか。 https://t.co/KUQlh473WR",1
今制作しているMOD、早く作らないと先を越されてしまう(大汗),0
"ただいまぁ！
今日！雪降ったよ！！
みんなのところは降ったかな？
最近雪降ってて絶好調だわ！！
積もってないけどᐠ( ᐛ )ᐟᐠ( ᐖ )ᐟ

初リプありがと～ヾ(〃^∇^)ﾉ♪
今からお風呂だから帰って来たらするね！
↓( ﾟ∀ ﾟ)ﾊｯ！この姉様好きだわw https://t.co/i5B1qEOXD9",0
"皆さんこんにちは！
プリコネの昨日と今日の無料10連で虹1枚出ました！
モンストの初ゲットガチャも引きました！
今年もあと3日ですね、色々と忙しくなると思いますが楽しんでいきましょう！
#プリコネR
#モンスト https://t.co/pfQRgKe3O0",1
"#クレヨンしんちゃん #野原ひろし 役、#ケロロ軍曹 #スクールランブル などのナレーターを務めた、声優 #藤原啓治 さんが4月12日にガンのため死去。
ショックで言葉になりません…。
心よりご冥福をお祈りします。
https://t.co/MYKEwjoy5z",1
"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 今一番欲しいものは何？…
● 子供の頃マネしたな〜ってキャラ…
● 男性も脇毛剃ったほうが清潔感あ…
● “剣（刀）と剣（刀）のバトル”…
#質問箱 #匿名質問募集中

https://t.co/6iEYajDI6c",0
"高校卒業しました㊗️👏

コロナのせいでクラブの卒部式は無くなり、卒業式は短縮になっちゃったけど出来ただけでよかった😍 https://t.co/E6dob3bPIV",0
こわれ　たw,1
しらじらとさびしい https://t.co/aolzsYg1DW,1
「厳重」書けたしょうたくんすごい！！！えらいね！！！,1
"アメブロを投稿しました。
『うつ病と歌』
#アメブロ 
 https://t.co/P2bB4wPbiP",1
皆んな、観てくれたら嬉しいです✨ https://t.co/sLR4hQYi2w,0
"siro050505
RTされた数:0(前日比:0)
受け取ったリプライ数:4(前日比:+3)
いいねされた数:2(前日比:0)
フォローされた数:0(前日比:0)
https://t.co/KI18yCgqcT",0
"楽しんでまーす！
 #Thisis嵐Live",1
ニコラスケイジの嫁輩出してるだけでもう滋賀優勝やん,0
新しいシューズ買ってきた✨ https://t.co/peH88gbMmW,0
"週末くるマーク85のお出迎え準備。

しんぺーさん（@sinpe08302 ）作のネームプレートも飾りました。
ありがとうございます🙇‍♂️

もう少し整えねば💪 https://t.co/BseSAZJZvQ",1
"もしもーし、おはようございます🦋
無理してないですか？
無理して頑張るよりも、自然に頑張れちゃう将来像を明確にして、楽しんで作業できる自分になりましょう🦋
今日も素敵に前進できる1日になりますように🦋
#おは戦30208fg🌙",1
明日はチャレンジしません。早めのクリスマスをするので楽しんできます。,1
"くしゃみでおきるこのかなしみ
ねむむ",1
"メンタルよわよわ侍
寒すぎてうつになる",1
"考察読まなきゃよかった
ゆううつになった",1
"私が思ううつで休職した時の過ごし方。

https://t.co/JWbbCFQmEq",1
"感謝の〆
6分開設でお願いします🙇",0
晩飯 https://t.co/gBGdTmqNIE,0
好き……………,0
"続・しんまに日記 : ダークとMidnight Libraryなど…
https://t.co/mK5UynXwD9",1
"「雪まだかなー」
#チビクネ ちゃん

どうせ寒いなら雪降ってよと思う南国愛南町ですが。
冬になると毎年雪国の方たちがあげてるドカ雪画像を失礼ながらドキドキウキウキしながら見るのです…(*・ω・*) https://t.co/NsaNhF4lLj",0
"とにかく楽しんでもらうなら""1ボタン昇竜""",1
さっきテレビでパンころしてた,1
うお 雷の音？,0
"小麦粉粘土楽しんだday

小麦粉粉サラサラ触って
袋に入れて
塩ひとさじ
油ひとさじ
それから
水をトポトポ入れたら
袋を閉めてモミモミ

そこに食紅赤入れて
バニラエッセンス入れたらば
ふんわり甘〜いかおりの粘土

こねて
ちぎって
丸めて

また、小麦粉つけたり
お水つけたり
たっのしーっ😍な声 https://t.co/TYssdlrlcd",1
"こーゆーのも描けた。
面白いお話あったらご依頼待ってます。ASK→DM
#graffiti #iPad #ibis
#絵 #イラスト #仕事くれ https://t.co/Es9M2ZzGMz",0
ヒプマイライブ盤予約完了〜〜〜〜〜いちくんのブロマイドも楽しみだな👊❤️❤️,0
"聖ヨゼフの階段
支柱がない宙吊りになった木製の螺旋階段で物理学的になぜ壊れないのか未だに解明されていない世界の不思議の一つ
https://t.co/Myg5hbONtp",0
ファンキー加藤はすっかり庶民派　「鬼ころし」で自宅飲み？ https://t.co/y4drdicEBR #スマートニュース,1
2輪の免許欲しいな,0
"フォローくださった皆さんありがとうございます✨💕
不慣れなTwitterですが頑張って100％フォローを目指してます💬🪶❣️
お願いがありますアンケートにお答え頂けるとモット❣️頑張れます宜しくお願いします😆🙏🌿",0
エクター「火災訓練の時にアーサー王に『避難訓練の「お・は・し」って知ってるか？』と聞かれて『お前を はなさない しなせない』って答えたランスロット、今思い出してもイケメンすぎる」,0
"今日友達と遊んでゲーセンいって
しんちゃんのエコバッグお揃いにしてスーパーマンシロのガチャガチャしたんだけど可愛すぎるので北斗くんも是非してほしい← https://t.co/Jtl9zv31gV",1
この見る抗うつだいぶ切らしてるから一挙やってくれ〜,1
楽器げっちゅー！,0
好きな人と通学方面違うって知った時のかなしみを味わった,1
"大浜公園がバチュル⁉️⁉️⁉️
行かなければー😱😱😱

って思ったけど、バトルしない人やったわ🤯 https://t.co/AL7exbrFdq",0
小学校でのドラえもんとクレヨンしんちゃんについてのディベートの結果 - Togetter https://t.co/fpXS0x7Jit @togetter_jpから,1
ボリビア　ウユニ塩湖 https://t.co/JO74Nlo5dL,0
すーあんこさん🙋‍♂️たなしんさん🙋‍♂️フルーツサンド食べたくないですか？奢ります🙋‍♂️ https://t.co/EHJV26naqS,1
結果は陰性でした。しかし入院は余儀なくされ、必要な物などを更に転送された病院に持ってい来ましたが、このご時世なので本人に会うことも出来ません。でも夜には本人から電話があり愚痴が言えるほど元気になってきました。心配なのは父です😓ショック受けすぎて心配してます,0
"「脱うつレシピ」読んだ。自分なりにまとめると、

・スタミナ不足うつ (HP : タンパク質とビタミンB群)
・感情コントロールうつ (MP : 鉄分) 
・回復力うつ (復活タイマー : 亜鉛)
・ストレス耐性うつ (DEF : ビタミンD)

(書籍の中ではもっと正確な表現をしていますが…、😂) https://t.co/BfebRrR5AM",1
"しょっちゅうお世話になる
善知鳥さんについて初めてしった…

為になるなあ(^^)

#コトダマン https://t.co/iOrDJwLya1",0
トイレクリーナーでけつふいてフローラルな香りにするしかねえよなこれ,1
真面目なことも言ってみた😊,0
しんちゃんってそのしんちゃんか（笑） #NintendoDirect,1
わかるわかる,0
今日はラテをお迎えして5周年。もう5歳ですが、まだまだ元気でとにかく食いしん坊なふわふわおばあちゃんです (´∀｀) https://t.co/3cRhKvBRat,1
"(*｣´□`)｣しょうちゃああああぁぁぁぁぁぁぁん！
おはよー！ 今朝声聴けて嬉しかったよー！
しょうちゃんに辞めてほしくないから、🐤組で
何ができるかみんなで考えていきたい！！

#まいにちしょうちゃん
#しょうちゃんとひよこ組
#しょうちゃんspoonやめないで",1
I'm at 名古屋スバル自動車 半田店 in 半田市 https://t.co/g6SuntrIRB,0
"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 最近付き合い始めました！
オス…
● とても可愛いです。お付き合いさ…
● 一番好きなアニメはなんでしょう…
● 痩せる気ないの？…
#質問箱 #匿名質問募集中

https://t.co/PE0WfAQGQn",1
パカ匂わせの嵐でニコニコが収まりません ころしにきてますわ…,1
ボイマ組、楽しんでそうだなぁ〜。,1
